10.1021/ed066p994	0021-9584
10.1021/ed067p1046	0021-9584
10.1021/ed067p1065	0021-9584
10.1021/ed067p203	0021-9584
10.1021/ed067p259	0021-9584
10.1021/ed067p274	0021-9584
10.1021/ed067p347	0021-9584
10.1021/ed067p368	0021-9584
10.1021/ed067p702	0021-9584
10.1021/ed067p720.3	0021-9584
10.1021/ed067p932	0021-9584
10.1021/ed067pA196.2	0021-9584
10.1021/ed068p1	0021-9584
10.1021/ed068p1050	0021-9584
10.1021/ed068p110	0021-9584
10.1021/ed068p122	0021-9584
10.1021/ed068p320	0021-9584
10.1021/ed068p631	0021-9584
10.1021/ed068p704	0021-9584
10.1021/ed068p732	0021-9584
10.1021/ed068p901	0021-9584
10.1021/ed068p939.1	0021-9584
10.1021/ed068pA213	0021-9584
10.1021/ed068pA232.2	0021-9584
10.1021/ed068pA242	0021-9584
10.1021/ed068pA6	0021-9584
10.1021/ed069p236	0021-9584
10.1021/ed069p420	0021-9584
10.1021/ed069p441	0021-9584
10.1021/ed069p62.1	0021-9584
10.1021/ed069p701	0021-9584
10.1021/ed069p819	0021-9584
10.1021/ed069p830	0021-9584
10.1021/ed069p877	0021-9584
10.1021/ed069p909	0021-9584
10.1021/ed069p957	0021-9584
10.1021/ed070p14	0021-9584
10.1021/ed070p174.3	0021-9584
10.1021/ed070p209	0021-9584
10.1021/ed070p372	0021-9584
10.1021/ed070p543	0021-9584
10.1021/ed070p598	0021-9584
10.1021/ed070p612	0021-9584
10.1021/ed070p665	0021-9584
10.1021/ed070p741	0021-9584
10.1021/ed070p887	0021-9584
10.1021/ed071p114	0021-9584
10.1021/ed071p147	0021-9584
10.1021/ed071p160	0021-9584
10.1021/ed071p24	0021-9584
10.1021/ed071p39	0021-9584
10.1021/ed071p469	0021-9584
10.1021/ed071p480	0021-9584
10.1021/ed071p749	0021-9584
10.1021/ed071p93	0021-9584
10.1021/ed071pA91	0021-9584
10.1021/ed072p1139	0021-9584
10.1021/ed072p3	0021-9584
10.1021/ed072p501	0021-9584
10.1021/ed072p671	0021-9584
10.1021/ed072p708	0021-9584
10.1021/ed072p774	null
10.1021/ed072p836	null
10.1021/ed072p920	0021-9584
10.1021/ed072pA169.1	0021-9584
10.1021/ed073p1048	0021-9584
10.1021/ed073p11	0021-9584
10.1021/ed073p1107	0021-9584
10.1021/ed073p1112	0021-9584
10.1021/ed073p1115	0021-9584
10.1021/ed073p1127	0021-9584
10.1021/ed073p1193	0021-9584
10.1021/ed073p260	0021-9584
10.1021/ed073p494	0021-9584
10.1021/ed073p498	0021-9584
10.1021/ed073p544	0021-9584
10.1021/ed073p701	0021-9584
10.1021/ed073p710	0021-9584
10.1021/ed073p743	0021-9584
10.1021/ed073p837.1	0021-9584
10.1021/ed073p988	0021-9584
10.1021/ed073pA177.1	0021-9584
10.1021/ed073pA202	0021-9584
10.1021/ed073pA210	0021-9584
10.1021/ed074p1055	0021-9584
10.1021/ed074p1063	0021-9584
10.1021/ed074p1222	0021-9584
10.1021/ed074p123	0021-9584
10.1021/ed074p1374	0021-9584
10.1021/ed074p45	0021-9584
10.1021/ed074p455	0021-9584
10.1021/ed074p553	0021-9584
10.1021/ed074p771	0021-9584
10.1021/ed074p782	0021-9584
10.1021/ed074p950	0021-9584
10.1021/ed074p978	0021-9584
10.1021/ed075p1105	0021-9584
10.1021/ed075p116	0021-9584
10.1021/ed075p1225	0021-9584
10.1021/ed075p1270	0021-9584
10.1021/ed075p1341	0021-9584
10.1021/ed075p1373	0021-9584
10.1021/ed075p1384	0021-9584
10.1021/ed075p181	0021-9584
10.1021/ed075p317	0021-9584
10.1021/ed075p420.1	0021-9584
10.1021/ed075p596	0021-9584
10.1021/ed075p891	0021-9584
10.1021/ed075p910	0021-9584
10.1021/ed075p923	0021-9584
10.1021/ed075p958	0021-9584
10.1021/ed076p1269	0021-9584
10.1021/ed076p1339.1	0021-9584
10.1021/ed076p1391	0021-9584
10.1021/ed076p1427	0021-9584
10.1021/ed076p1519	0021-9584
10.1021/ed076p1557	0021-9584
10.1021/ed076p1702	0021-9584
10.1021/ed076p1717	0021-9584
10.1021/ed076p208	0021-9584
10.1021/ed076p210	0021-9584
10.1021/ed076p237	0021-9584
10.1021/ed076p399	0021-9584
10.1021/ed076p41	0021-9584
10.1021/ed076p805	0021-9584
10.1021/ed076p943	0021-9584
10.1021/ed076p967	0021-9584
10.1021/ed077p1281	0021-9584
10.1021/ed077p1366	0021-9584
10.1021/ed077p1479	0021-9584
10.1021/ed077p1520	0021-9584
10.1021/ed077p1552	0021-9584
10.1021/ed077p1627	0021-9584
10.1021/ed077p1644	0021-9584
10.1021/ed077p177	0021-9584
10.1021/ed077p489	0021-9584
10.1021/ed077p514	0021-9584
10.1021/ed077p629	0021-9584
10.1021/ed077p724	0021-9584
10.1021/ed077p851	0021-9584
10.1021/ed077p858	0021-9584
10.1021/ed077p88	0021-9584
10.1021/ed078p1266	0021-9584
10.1021/ed078p1333.1	0021-9584
10.1021/ed078p1499	0021-9584
10.1021/ed078p1686	0021-9584
10.1021/ed078p1691	0021-9584
10.1021/ed078p204	0021-9584
10.1021/ed078p505	0021-9584
10.1021/ed078p516	0021-9584
10.1021/ed078p645	0021-9584
10.1021/ed078p649	0021-9584
10.1021/ed078p786	0021-9584
10.1021/ed078p889	0021-9584
10.1021/ed078p924	0021-9584
10.1021/ed079p10	0021-9584
10.1021/ed079p1067	0021-9584
10.1021/ed079p1094	0021-9584
10.1021/ed079p187	0021-9584
10.1021/ed079p24	0021-9584
10.1021/ed079p264	0021-9584
10.1021/ed079p377	0021-9584
10.1021/ed079p40	0021-9584
10.1021/ed079p443	0021-9584
10.1021/ed079p555	0021-9584
10.1021/ed079p697	0021-9584
10.1021/ed079p778	0021-9584
10.1021/ed079p803	0021-9584
10.1021/ed079p94	0021-9584
10.1021/ed080p1003.1	0021-9584
10.1021/ed080p1194	0021-9584
10.1021/ed080p1234	0021-9584
10.1021/ed080p1393	0021-9584
10.1021/ed080p1439	0021-9584
10.1021/ed080p146	0021-9584
10.1021/ed080p279	0021-9584
10.1021/ed080p31	0021-9584
10.1021/ed080p395	0021-9584
10.1021/ed080p468	0021-9584
10.1021/ed080p537	0021-9584
10.1021/ed080p731	0021-9584
10.1021/ed080p762	0021-9584
10.1021/ed080p799	0021-9584
10.1021/ed080p813	0021-9584
10.1021/ed080p938	0021-9584
10.1021/ed080p947	0021-9584
10.1021/ed080p952	0021-9584
10.1021/ed081p1345	0021-9584
10.1021/ed081p1350	0021-9584
10.1021/ed081p1441	0021-9584
10.1021/ed081p1457	0021-9584
10.1021/ed081p1474	0021-9584
10.1021/ed081p298	0021-9584
10.1021/ed081p509	0021-9584
10.1021/ed081p646	0021-9584
10.1021/ed081p657	0021-9584
10.1021/ed081p750	0021-9584
10.1021/ed081p944	0021-9584
10.1021/ed081p963	0021-9584
10.1021/ed081p969	0021-9584
10.1021/ed082p1205	0021-9584
10.1021/ed082p1263.1	0021-9584
10.1021/ed082p1329	0021-9584
10.1021/ed082p1380	0021-9584
10.1021/ed082p1454	0021-9584
10.1021/ed082p1546	0021-9584
10.1021/ed082p1617	0021-9584
10.1021/ed082p1649	0021-9584
10.1021/ed082p1660	0021-9584
10.1021/ed082p1703	0021-9584
10.1021/ed082p1721	0021-9584
