10.1603/0013-8746(2000)093[0145:RAADPO]2.0.CO;2
10.1603/0013-8746(2000)093[0347:POECBL]2.0.CO;2
10.1603/0013-8746(2000)093[0421:PAOMGF]2.0.CO;2
10.1603/0013-8746(2000)093[0580:fphoah]2.0.co;2
10.1603/0013-8746(2000)093[0825:EOUAAR]2.0.CO;2
10.1603/0013-8746(2000)093[1108:ntsote]2.0.co;2
10.1603/0013-8746(2001)094[0010:FMROAP]2.0.CO;2
10.1603/0013-8746(2001)094[0051:EOTHPA]2.0.CO;2
10.1603/0013-8746(2001)094[0059:dommhf]2.0.co;2
10.1603/0013-8746(2001)094[0226:mmamaa]2.0.co;2
10.1603/0013-8746(2001)094[0427:EFRDIT]2.0.CO;2
10.1603/0013-8746(2001)094[0726:RIPICC]2.0.CO;2
10.1603/0013-8746(2001)094[0851:rotash]2.0.co;2
10.1603/0013-8746(2002)095%5B0345:CPEABH%5D2.0.CO%3B2
10.1603/0013-8746(2002)095[0009:ANSOEL]2.0.CO;2
10.1603/0013-8746(2002)095[0016:POTAGL]2.0.CO;2
10.1603/0013-8746(2002)095[0057:NBASPB]2.0.CO;2
10.1603/0013-8746(2002)095[0103:asagia]2.0.co;2
10.1603/0013-8746(2002)095[0172:DTTCCI]2.0.CO;2
10.1603/0013-8746(2002)095[0257:pfdpob]2.0.co;2
10.1603/0013-8746(2002)095[0345:CPEABH]2.0.CO;2
10.1603/0013-8746(2002)095[0345:cpeabh]2.0.co;2
10.1603/0013-8746(2002)095[0432:LCAAIS]2.0.CO;2
10.1603/0013-8746(2003)096[0061:papopm]2.0.co;2
10.1603/0013-8746(2003)096[0211:TVILCI]2.0.CO;2
10.1603/0013-8746(2003)096[0415:SOTNWG]2.0.CO;2
10.1603/0013-8746(2003)096[0519:lcagos]2.0.co;2
10.1603/0013-8746(2003)096[0716:pdwaom]2.0.co;2
10.1603/0013-8746(2003)096[0776:LHALRO]2.0.CO;2
10.1603/0013-8746(2003)096[0799:OSSVAT]2.0.CO;2
10.1603/0013-8746(2003)096[0810:DOTTSF]2.0.CO;2
10.1603/0013-8746(2004)097[0111:SBOHBH]2.0.CO;2
10.1603/0013-8746(2004)097[0204:SABINA]2.0.CO;2
10.1603/0013-8746(2004)097[0204:sabina]2.0.co;2
10.1603/0013-8746(2004)097[0209:TSAICA]2.0.CO;2
10.1603/0013-8746(2004)097[0219:ATIBSA]2.0.CO;2
10.1603/0013-8746(2004)097[0233:TOSOOH]2.0.CO;2
10.1603/0013-8746(2004)097[0240:SAPATU]2.0.CO;2
10.1603/0013-8746(2004)097[0249:PFIBCO]2.0.CO;2
10.1603/0013-8746(2004)097[0386:ROTMCO]2.0.CO;2
10.1603/0013-8746(2004)097[0519:GPASON]2.0.CO;2
10.1603/0013-8746(2004)097[0732:aslogd]2.0.co;2
10.1603/0013-8746(2004)097[0738:SORLIT]2.0.CO;2
10.1603/0013-8746(2004)097[0882:TEFMDC]2.0.CO;2
10.1603/0013-8746(2004)097[1076:ROTSOA]2.0.CO;2
10.1603/0013-8746(2004)097[1129:ASROTG]2.0.CO;2
10.1603/0013-8746(2004)097[1204:TADOTA]2.0.CO;2
10.1603/0013-8746(2004)097[1242:pcffca]2.0.co;2
