10.1128/JVI.79.21.13434-13441.2005
10.1128/MCB.00025-07
10.1128/MCB.00030-16
10.1128/MCB.00035-07
10.1128/MCB.00036-06
10.1128/MCB.00064-09
10.1128/MCB.00069-06
10.1128/MCB.00074-07
10.1128/MCB.00074-13
10.1128/MCB.00081-06
10.1128/MCB.00084-14
10.1128/MCB.00087-15
10.1128/MCB.00090-06
10.1128/MCB.00104-12
10.1128/MCB.00106-08
10.1128/MCB.00110-14
10.1128/MCB.00112-06
10.1128/MCB.00124-06
10.1128/MCB.00132-07
10.1128/MCB.00147-06
10.1128/MCB.00156-06
10.1128/MCB.00157-07
10.1128/MCB.00159-10
10.1128/MCB.00162-07
10.1128/MCB.00172-07
10.1128/MCB.00173-12
10.1128/MCB.00180-07
10.1128/MCB.00185-10
10.1128/MCB.00187-09
10.1128/MCB.00205-13
10.1128/MCB.00222-06
10.1128/MCB.00222-08
10.1128/MCB.00224-06
10.1128/MCB.00227-07
10.1128/MCB.00230-06
10.1128/MCB.00231-06
10.1128/MCB.00232-08
10.1128/MCB.00240-10
10.1128/MCB.00242-06
10.1128/MCB.00242-10
10.1128/MCB.00249-06
10.1128/MCB.00252-09
10.1128/MCB.00260-06
10.1128/MCB.00268-06
10.1128/MCB.00269-09
10.1128/MCB.00272-12
10.1128/MCB.00283-06
10.1128/MCB.00289-06
10.1128/MCB.00293-08
10.1128/MCB.00296-09
10.1128/MCB.00300-10
10.1128/MCB.00303-06
10.1128/MCB.00316-10
10.1128/MCB.00322-08
10.1128/MCB.00326-06
10.1128/MCB.00331-06
10.1128/MCB.00332-07
10.1128/MCB.00338-08
10.1128/MCB.00338-09
10.1128/MCB.00352-06
10.1128/MCB.00355-07
10.1128/MCB.00360-09
10.1128/MCB.00362-09
10.1128/MCB.00374-07
10.1128/MCB.00382-12
10.1128/MCB.00383-06
10.1128/MCB.00390-15
10.1128/MCB.00391-06
10.1128/MCB.00393-07
10.1128/MCB.00393-08
10.1128/MCB.00396-10
10.1128/MCB.00423-14
10.1128/MCB.00426-08
10.1128/MCB.00427-17
10.1128/MCB.00431-08
10.1128/MCB.00436-07
10.1128/MCB.00440-07
10.1128/MCB.00443-06
10.1128/MCB.00463-10
10.1128/MCB.00465-07
10.1128/MCB.00465-12
10.1128/MCB.00470-10
10.1128/MCB.00479-08
10.1128/MCB.00484-07
10.1128/MCB.00486-14
10.1128/MCB.00487-06
10.1128/MCB.00492-06
10.1128/MCB.00495-09
10.1128/MCB.00497-06
10.1128/MCB.00503-14
10.1128/MCB.00505-12
10.1128/MCB.00525-14
10.1128/MCB.00544-08
10.1128/MCB.00545-08
10.1128/MCB.00554-16
10.1128/MCB.00560-10
10.1128/MCB.00572-06
10.1128/MCB.00579-07
10.1128/MCB.00583-08
10.1128/MCB.00584-06
10.1128/MCB.00596-16
10.1128/MCB.00598-07
10.1128/MCB.00604-06
10.1128/MCB.00630-06
10.1128/MCB.00632-09
10.1128/MCB.00645-09
10.1128/MCB.00651-14
10.1128/MCB.00654-09
10.1128/MCB.00657-05
10.1128/MCB.00658-06
10.1128/MCB.00662-08
10.1128/MCB.00664-07
10.1128/MCB.00671-06
10.1128/MCB.00673-06
10.1128/MCB.00680-06
10.1128/MCB.00680-07
10.1128/MCB.00688-06
10.1128/MCB.00690-10
10.1128/MCB.00708-09
10.1128/MCB.00710-09
10.1128/MCB.00713-12
10.1128/MCB.00722-06
10.1128/MCB.00724-06
10.1128/MCB.00728-07
10.1128/MCB.00735-09
10.1128/MCB.00739-06
10.1128/MCB.00740-14
10.1128/MCB.00744-08
10.1128/MCB.00747-13
10.1128/MCB.00757-06
10.1128/MCB.00758-07
10.1128/MCB.00761-08
10.1128/MCB.00763-12
10.1128/MCB.00765-14
10.1128/MCB.00766-08
10.1128/MCB.00772-07
10.1128/MCB.00776-08
10.1128/MCB.00781-10
10.1128/MCB.00785-07
10.1128/MCB.00794-07
10.1128/MCB.00798-10
10.1128/MCB.00807-06
10.1128/MCB.00811-06
10.1128/MCB.00816-06
10.1128/MCB.00821-10
10.1128/MCB.00839-13
10.1128/MCB.00840-08
10.1128/MCB.00846-07
10.1128/MCB.00857-06
10.1128/MCB.00857-13
10.1128/MCB.00876-13
10.1128/MCB.00879-13
10.1128/MCB.00882-06
10.1128/MCB.00883-10
10.1128/MCB.00884-09
10.1128/MCB.00895-15
10.1128/MCB.00907-08
10.1128/MCB.00907-09
10.1128/MCB.00912-07
10.1128/MCB.00919-10
10.1128/MCB.00941-08
10.1128/MCB.00945-10
10.1128/MCB.00946-08
10.1128/MCB.00950-07
10.1128/MCB.00955-07
10.1128/MCB.00963-08
10.1128/MCB.00971-12
10.1128/MCB.00974-10
10.1128/MCB.00979-06
10.1128/MCB.00981-10
10.1128/MCB.00990-12
10.1128/MCB.00993-07
10.1128/MCB.00996-06
10.1128/MCB.00996-09
10.1128/MCB.01001-10
10.1128/MCB.01015-06
10.1128/MCB.01019-15
10.1128/MCB.01023-06
10.1128/MCB.01025-10
10.1128/MCB.01034-07
10.1128/MCB.01040-08
10.1128/MCB.01044-12
10.1128/MCB.01046-06
10.1128/MCB.01048-09
10.1128/MCB.01051-09
10.1128/MCB.01054-12
10.1128/MCB.01060-06
10.1128/MCB.01060-09
10.1128/MCB.01071-06
10.1128/MCB.01082-08
10.1128/MCB.01088-06
10.1128/MCB.01106-06
10.1128/MCB.01111-06
10.1128/MCB.01121-09
10.1128/MCB.01124-09
10.1128/MCB.01126-07
10.1128/MCB.01127-12
10.1128/MCB.01148-06
10.1128/MCB.01149-10
10.1128/MCB.01152-07
10.1128/MCB.01156-14
10.1128/MCB.01159-10
10.1128/MCB.01162-10
10.1128/MCB.01170-06
10.1128/MCB.01176-10
10.1128/MCB.01177-13
10.1128/MCB.01188-06
10.1128/MCB.01192-06
10.1128/MCB.01205-10
10.1128/MCB.01213-08
10.1128/MCB.01220-06
10.1128/MCB.01222-08
10.1128/MCB.01226-07
10.1128/MCB.01227-12
10.1128/MCB.01229-06
10.1128/MCB.01229-08
10.1128/MCB.01237-09
10.1128/MCB.01245-06
10.1128/MCB.01246-07
10.1128/MCB.01246-12
10.1128/MCB.01248-14
10.1128/MCB.01254-05
10.1128/MCB.01254-07
10.1128/MCB.01262-08
10.1128/MCB.01265-06
10.1128/MCB.01271-12
10.1128/MCB.01272-08
10.1128/MCB.01274-12
10.1128/MCB.01279-06
10.1128/MCB.01279-10
10.1128/MCB.01286-08
10.1128/MCB.01287-06
10.1128/MCB.01288-06
10.1128/MCB.01288-07
10.1128/MCB.01297-06
10.1128/MCB.01297-08
10.1128/MCB.01305-10
10.1128/MCB.01307-06
10.1128/MCB.01308-09
10.1128/MCB.01327-13
10.1128/MCB.01328-14
10.1128/MCB.01332-08
10.1128/MCB.01335-07
10.1128/MCB.01337-13
10.1128/MCB.01338-10
10.1128/MCB.01349-08
10.1128/MCB.01350-09
10.1128/MCB.01360-05
10.1128/MCB.01363-06
10.1128/MCB.01370-09
10.1128/MCB.01381-10
10.1128/MCB.01386-06
10.1128/MCB.01393-09
10.1128/MCB.01395-06
10.1128/MCB.01405-07
10.1128/MCB.01411-08
10.1128/MCB.01416-07
10.1128/MCB.01435-06
10.1128/MCB.01437-10
10.1128/MCB.01454-08
10.1128/MCB.01461-07
10.1128/MCB.01462-06
10.1128/MCB.01462-10
10.1128/MCB.01468-07
10.1128/MCB.01469-07
10.1128/MCB.01470-12
10.1128/MCB.01471-08
10.1128/MCB.01476-08
10.1128/MCB.01479-06
10.1128/MCB.01506-06
10.1128/MCB.01506-07
10.1128/MCB.01515-05
10.1128/MCB.01515-06
10.1128/MCB.01517-08
10.1128/MCB.01539-06
10.1128/MCB.01558-09
10.1128/MCB.01566-09
10.1128/MCB.01580-07
10.1128/MCB.01589-07
10.1128/MCB.01599-08
10.1128/MCB.01602-09
10.1128/MCB.01604-09
10.1128/MCB.01605-09
10.1128/MCB.01630-08
10.1128/MCB.01636-06
10.1128/MCB.01636-09
10.1128/MCB.01640-06
10.1128/MCB.01643-08
10.1128/MCB.01652-07
10.1128/MCB.01662-07
10.1128/MCB.01665-07
10.1128/MCB.01672-07
10.1128/MCB.01704-07
10.1128/MCB.01708-06
10.1128/MCB.01717-07
10.1128/MCB.01730-13
10.1128/MCB.01745-08
10.1128/MCB.01750-06
10.1128/MCB.01759-07
10.1128/MCB.01777-08
10.1128/MCB.01779-08
10.1128/MCB.01784-07
10.1128/MCB.01791-07
10.1128/MCB.01800-07
10.1128/MCB.01805-08
10.1128/MCB.01806-08
10.1128/MCB.01808-06
10.1128/MCB.01809-07
10.1128/MCB.01830-05
10.1128/MCB.01875-08
10.1128/MCB.01882-06
10.1128/MCB.01895-08
10.1128/MCB.01899-06
10.1128/MCB.01927-06
10.1128/MCB.01942-07
10.1128/MCB.01969-07
10.1128/MCB.01971-05
10.1128/MCB.01993-07
10.1128/MCB.02005-06
10.1128/MCB.02006-05
10.1128/MCB.02009-05
10.1128/MCB.02015-07
10.1128/MCB.02019-06
10.1128/MCB.02025-05
10.1128/MCB.02027-06
10.1128/MCB.02059-06
10.1128/MCB.02070-07
10.1128/MCB.02076-07
10.1128/MCB.02085-07
10.1128/MCB.02095-05
10.1128/MCB.02098-07
10.1128/MCB.02107-05
10.1128/MCB.02147-06
10.1128/MCB.02152-06
10.1128/MCB.02157-05
10.1128/MCB.02167-05
10.1128/MCB.02189-05
10.1128/MCB.02190-06
10.1128/MCB.02193-05
10.1128/MCB.02209-06
10.1128/MCB.02212-06
10.1128/MCB.02244-06
10.1128/MCB.02249-06
10.1128/MCB.02253-06
10.1128/MCB.02255-05
10.1128/MCB.02263-07
10.1128/MCB.02276-06
10.1128/MCB.02284-05
10.1128/MCB.02300-06
10.1128/MCB.02335-06
10.1128/MCB.02338-06
10.1128/MCB.02351-05
10.1128/MCB.02357-06
10.1128/MCB.02380-06
10.1128/MCB.02396-06
10.1128/MCB.02415-06
10.1128/MCB.02469-05
10.1128/MCB.02470-05
10.1128/MCB.02478-05
10.1128/MCB.05207-11
10.1128/MCB.05208-11
10.1128/MCB.05231-11
10.1128/MCB.05244-11
10.1128/MCB.05276-11
10.1128/MCB.05297-11
10.1128/MCB.05413-11
10.1128/MCB.05415-11
10.1128/MCB.05663-11
10.1128/MCB.05684-11
10.1128/MCB.05715-11
10.1128/MCB.05737-11
10.1128/MCB.05817-11
10.1128/MCB.05819-11
10.1128/MCB.05893-11
10.1128/MCB.05955-11
10.1128/MCB.05987-11
10.1128/MCB.06037-11
10.1128/MCB.06092-11
10.1128/MCB.06130-11
10.1128/MCB.06159-11
10.1128/MCB.06166-11
10.1128/MCB.06188-11
10.1128/MCB.06286-11
10.1128/MCB.06306-11
10.1128/MCB.06320-11
10.1128/MCB.06409-11
10.1128/MCB.06455-11
10.1128/MCB.06511-11
10.1128/MCB.06543-11
10.1128/MCB.06557-11
10.1128/MCB.06580-11
10.1128/MCB.06706-11
10.1128/MCB.10.1.120
10.1128/MCB.10.12.6718
10.1128/MCB.10.4.1729
10.1128/MCB.10.6.2678
10.1128/MCB.10.7.3492
10.1128/MCB.11.7.3432
10.1128/MCB.12.12.5824
10.1128/MCB.12.2.836
10.1128/MCB.12.3.954
10.1128/MCB.13.1.613
10.1128/MCB.13.10.6012
10.1128/MCB.13.7.4115
10.1128/MCB.13.8.4860
10.1128/MCB.14.3.1979
10.1128/MCB.14.4.2713
10.1128/MCB.14.9.5929
10.1128/MCB.14.9.6021
10.1128/MCB.16.2.557
10.1128/MCB.16.2.694
10.1128/MCB.16.3.1157
10.1128/MCB.16.4.1391
10.1128/MCB.17.3.1562
10.1128/MCB.18.12.7499
10.1128/MCB.19.1.704
10.1128/MCB.19.10.7001
10.1128/MCB.19.11.7782
10.1128/MCB.19.4.2872
10.1128/MCB.19.5.3278
10.1128/MCB.2.9.1044
10.1128/MCB.20.1.126-138.2000
10.1128/MCB.20.1.187-195.2000
10.1128/MCB.20.1.205-212.2000
10.1128/MCB.20.1.224-232.2000
10.1128/MCB.20.1.233-241.2000
10.1128/MCB.20.1.340-351.2000
10.1128/MCB.20.1.402-415.2000
10.1128/MCB.20.10.3345-3354.2000
10.1128/MCB.20.10.3364-3376.2000
10.1128/MCB.20.10.3510-3521.2000
10.1128/MCB.20.10.3529-3537.2000
10.1128/MCB.20.10.3558-3567.2000
10.1128/MCB.20.10.3568-3575.2000
10.1128/MCB.20.10.3616-3625.2000
10.1128/MCB.20.10.3626-3632.2000
10.1128/MCB.20.10.3655-3666.2000
10.1128/MCB.20.10.3715-3727.2000
10.1128/MCB.20.10.3728-3741.2000
10.1128/MCB.20.10.3742-3751.2000
10.1128/MCB.20.11.3817-3830.2000
10.1128/MCB.20.11.3896-3905.2000
10.1128/MCB.20.11.3906-3917.2000
10.1128/MCB.20.11.3942-3950.2000
10.1128/MCB.20.11.3951-3964.2000
10.1128/MCB.20.11.3965-3976.2000
10.1128/MCB.20.11.4149-4158.2000
10.1128/MCB.20.11.4159-4168.2000
10.1128/MCB.20.12.4188-4198.2000
10.1128/MCB.20.12.4455-4461.2000
10.1128/MCB.20.13.4505-4512.2000
10.1128/MCB.20.13.4543-4552.2000
10.1128/MCB.20.13.4553-4561.2000
10.1128/MCB.20.13.4562-4571.2000
10.1128/MCB.20.13.4648-4657.2000
10.1128/MCB.20.13.4658-4665.2000
10.1128/MCB.20.13.4691-4698.2000
10.1128/MCB.20.13.4754-4764.2000
10.1128/MCB.20.13.4765-4772.2000
10.1128/MCB.20.13.4849-4858.2000
10.1128/MCB.20.13.4870-4878.2000
10.1128/MCB.20.13.4888-4899.2000
10.1128/MCB.20.13.4900-4909.2000
10.1128/MCB.20.13.4910-4921.2000
10.1128/MCB.20.14.4970-4978.2000
10.1128/MCB.20.14.5041-5047.2000
10.1128/MCB.20.14.5048-5063.2000
10.1128/MCB.20.14.5087-5095.2000
10.1128/MCB.20.14.5096-5106.2000
10.1128/MCB.20.14.5107-5118.2000
10.1128/MCB.20.14.5119-5128.2000
10.1128/MCB.20.14.5216-5226.2000
10.1128/MCB.20.14.5285-5299.2000
10.1128/MCB.20.14.5330-5342.2000
10.1128/MCB.20.14.5343-5349.2000
10.1128/MCB.20.15.5363-5369.2000
10.1128/MCB.20.15.5454-5468.2000
10.1128/MCB.20.15.5479-5489.2000
10.1128/MCB.20.15.5602-5618.2000
10.1128/MCB.20.15.5619-5630.2000
10.1128/MCB.20.15.5631-5642.2000
10.1128/MCB.20.15.5643-5652.2000
10.1128/MCB.20.15.5665-5679.2000
10.1128/MCB.20.15.5690-5699.2000
10.1128/MCB.20.16.5897-5907.2000
10.1128/MCB.20.16.5930-5938.2000
10.1128/MCB.20.16.6019-6029.2000
10.1128/MCB.20.16.6095-6104.2000
10.1128/MCB.20.16.6105-6113.2000
10.1128/MCB.20.16.6114-6126.2000
10.1128/MCB.20.16.6138-6146.2000
10.1128/MCB.20.17.6185-6194.2000
10.1128/MCB.20.17.6195-6200.2000
10.1128/MCB.20.17.6201-6211.2000
10.1128/MCB.20.17.6224-6232.2000
10.1128/MCB.20.17.6269-6275.2000
10.1128/MCB.20.17.6276-6286.2000
10.1128/MCB.20.17.6300-6307.2000
10.1128/MCB.20.17.6354-6363.2000
10.1128/MCB.20.17.6364-6373.2000
10.1128/MCB.20.17.6380-6389.2000
10.1128/MCB.20.17.6449-6465.2000
10.1128/MCB.20.17.6476-6482.2000
10.1128/MCB.20.17.6496-6507.2000
10.1128/MCB.20.17.6537-6549.2000
10.1128/MCB.20.17.6587-6599.2000
10.1128/MCB.20.18.6627-6637.2000
10.1128/MCB.20.18.6659-6667.2000
10.1128/MCB.20.18.6731-6740.2000
10.1128/MCB.20.18.6872-6881.2000
10.1128/MCB.20.18.6904-6912.2000
10.1128/MCB.20.18.6913-6922.2000
10.1128/MCB.20.18.6945-6957.2000
10.1128/MCB.20.18.6958-6969.2000
10.1128/MCB.20.18.6996-7006.2000
10.1128/MCB.20.19.7160-7169.2000
10.1128/MCB.20.19.7183-7191.2000
10.1128/MCB.20.19.7205-7213.2000
10.1128/MCB.20.19.7342-7352.2000
10.1128/MCB.20.19.7378-7387.2000
10.1128/MCB.20.2.429-440.2000
10.1128/MCB.20.2.496-506.2000
10.1128/MCB.20.2.530-541.2000
10.1128/MCB.20.2.556-562.2000
10.1128/MCB.20.2.583-593.2000
10.1128/MCB.20.2.604-616.2000
10.1128/MCB.20.2.684-696.2000
10.1128/MCB.20.2.702-712.2000
10.1128/MCB.20.2.735-740.2000
10.1128/MCB.20.20.7463-7479.2000
10.1128/MCB.20.20.7541-7549.2000
10.1128/MCB.20.20.7550-7558.2000
10.1128/MCB.20.20.7591-7601.2000
10.1128/MCB.20.20.7602-7612.2000
10.1128/MCB.20.20.7613-7623.2000
10.1128/MCB.20.20.7662-7672.2000
10.1128/MCB.20.20.7716-7725.2000
10.1128/MCB.20.20.7735-7750.2000
10.1128/MCB.20.20.7813-7825.2000
10.1128/MCB.20.21.7867-7880.2000
10.1128/MCB.20.21.7971-7979.2000
10.1128/MCB.20.21.8018-8025.2000
10.1128/MCB.20.21.8026-8034.2000
10.1128/MCB.20.21.8103-8111.2000
10.1128/MCB.20.21.8185-8197.2000
10.1128/MCB.20.21.8209-8219.2000
10.1128/MCB.20.21.8230-8243.2000
10.1128/MCB.20.21.8244-8253.2000
10.1128/MCB.20.22.8352-8363.2000
10.1128/MCB.20.22.8499-8512.2000
10.1128/MCB.20.22.8526-8535.2000
10.1128/MCB.20.22.8602-8612.2000
10.1128/MCB.20.22.8613-8622.2000
10.1128/MCB.20.23.8731-8739.2000
10.1128/MCB.20.23.8758-8766.2000
10.1128/MCB.20.23.8767-8782.2000
10.1128/MCB.20.23.8803-8814.2000
10.1128/MCB.20.23.8845-8854.2000
10.1128/MCB.20.23.8879-8888.2000
10.1128/MCB.20.23.8889-8902.2000
10.1128/MCB.20.23.8903-8915.2000
10.1128/MCB.20.23.8933-8943.2000
10.1128/MCB.20.23.8944-8957.2000
10.1128/MCB.20.23.8996-9008.2000
10.1128/MCB.20.23.9018-9027.2000
10.1128/MCB.20.23.9028-9040.2000
10.1128/MCB.20.24.9120-9126.2000
10.1128/MCB.20.24.9182-9191.2000
10.1128/MCB.20.24.9212-9224.2000
10.1128/MCB.20.24.9346-9355.2000
10.1128/MCB.20.24.9423-9433.2000
10.1128/MCB.20.3.1021-1029.2000
10.1128/MCB.20.3.1030-1043.2000
10.1128/MCB.20.3.1044-1054.2000
10.1128/MCB.20.3.760-769.2000
10.1128/MCB.20.3.912-918.2000
10.1128/MCB.20.3.919-928.2000
10.1128/MCB.20.3.979-989.2000
10.1128/MCB.20.4.1124-1133.2000
10.1128/MCB.20.4.1140-1148.2000
10.1128/MCB.20.4.1194-1205.2000
10.1128/MCB.20.4.1206-1218.2000
10.1128/MCB.20.4.1370-1381.2000
10.1128/MCB.20.4.1394-1406.2000
10.1128/MCB.20.5.1461-1477.2000
10.1128/MCB.20.5.1515-1525.2000
10.1128/MCB.20.5.1537-1545.2000
10.1128/MCB.20.5.1659-1668.2000
10.1128/MCB.20.5.1723-1732.2000
10.1128/MCB.20.5.1733-1746.2000
10.1128/MCB.20.5.1747-1758.2000
10.1128/MCB.20.5.1784-1796.2000
10.1128/MCB.20.5.1797-1815.2000
10.1128/MCB.20.5.1846-1854.2000
10.1128/MCB.20.6.1899-1910.2000
10.1128/MCB.20.6.2004-2013.2000
10.1128/MCB.20.6.2043-2054.2000
10.1128/MCB.20.6.2066-2074.2000
10.1128/MCB.20.6.2075-2086.2000
10.1128/MCB.20.6.2108-2121.2000
10.1128/MCB.20.6.2176-2185.2000
10.1128/MCB.20.6.2209-2217.2000
10.1128/MCB.20.6.2248-2259.2000
10.1128/MCB.20.7.2326-2333.2000
10.1128/MCB.20.7.2334-2342.2000
10.1128/MCB.20.7.2400-2410.2000
10.1128/MCB.20.7.2411-2422.2000
10.1128/MCB.20.7.2556-2568.2000
10.1128/MCB.20.7.2604-2618.2000
10.1128/MCB.20.8.2718-2726.2000
10.1128/MCB.20.8.2743-2754.2000
10.1128/MCB.20.8.2783-2793.2000
10.1128/MCB.20.8.2865-2873.2000
10.1128/MCB.20.8.2902-2906.2000
10.1128/MCB.20.9.2951-2958.2000
10.1128/MCB.20.9.2970-2983.2000
10.1128/MCB.20.9.2996-3003.2000
10.1128/MCB.20.9.3037-3048.2000
10.1128/MCB.20.9.3049-3057.2000
10.1128/MCB.20.9.3079-3085.2000
10.1128/MCB.20.9.3102-3115.2000
10.1128/MCB.20.9.3137-3146.2000
10.1128/MCB.20.9.3157-3167.2000
10.1128/MCB.20.9.3168-3177.2000
10.1128/MCB.20.9.3178-3186.2000
10.1128/MCB.21.1.1-15.2001
10.1128/MCB.21.1.109-125.2001
10.1128/MCB.21.1.156-163.2001
10.1128/MCB.21.1.209-223.2001
10.1128/MCB.21.1.289-297.2001
10.1128/MCB.21.1.330-342.2001
10.1128/MCB.21.1.343-353.2001
10.1128/MCB.21.1.354-366.2001
10.1128/MCB.21.1.39-50.2001
10.1128/MCB.21.1.51-60.2001
10.1128/MCB.21.10.3314-3324.2001
10.1128/MCB.21.10.3387-3397.2000
10.1128/MCB.21.10.3482-3490.2001
10.1128/MCB.21.10.3523-3533.2001
10.1128/MCB.21.10.3534-3546.2001
10.1128/MCB.21.10.3589-3597.2001
10.1128/MCB.21.11.3652-3661.2001
10.1128/MCB.21.11.3738-3749.2001
10.1128/MCB.21.12.3888-3900.2001
10.1128/MCB.21.12.3986-3994.2001
10.1128/MCB.21.13.4110-4118.2001
10.1128/MCB.21.13.4129-4139.2001
10.1128/MCB.21.13.4177-4187.2001
10.1128/MCB.21.13.4208-4218.2001
10.1128/MCB.21.13.4246-4255.2001
10.1128/MCB.21.13.4292-4301.2001
10.1128/MCB.21.13.4337-4346.2001
10.1128/MCB.21.13.4413-4424.2001
10.1128/MCB.21.14.4441-4452.2001
10.1128/MCB.21.14.4460-4469.2001
10.1128/MCB.21.14.4470-4481.2001
10.1128/MCB.21.14.4528-4543.2001
10.1128/MCB.21.14.4544-4552.2001
10.1128/MCB.21.14.4604-4613.2001
10.1128/MCB.21.14.4614-4625.2001
10.1128/MCB.21.14.4670-4683.2001
10.1128/MCB.21.14.4713-4724.2001
10.1128/MCB.21.14.4773-4784.2001
10.1128/MCB.21.14.4818-4828.2001
10.1128/MCB.21.14.4829-4836.2001
10.1128/MCB.21.15.4856-4867.2001
10.1128/MCB.21.15.4985-4995.2001
10.1128/MCB.21.15.4996-5007.2001
10.1128/MCB.21.15.5031-5040.2001
10.1128/MCB.21.15.5041-5049.2001
10.1128/MCB.21.15.5094-5108.2001
10.1128/MCB.21.15.5109-5121.2001
10.1128/MCB.21.15.5132-5141.2001
10.1128/MCB.21.15.5169-5178.2001
10.1128/MCB.21.15.5190-5199.2001
10.1128/MCB.21.15.5200-5213.2001
10.1128/MCB.21.15.5214-5222.2001
10.1128/MCB.21.15.5256-5261.2001
10.1128/MCB.21.16.5312-5320.2001
10.1128/MCB.21.16.5332-5345.2001
10.1128/MCB.21.16.5408-5416.2001
10.1128/MCB.21.16.5500-5511.2001
10.1128/MCB.21.16.5566-5576.2001
10.1128/MCB.21.16.5591-5604.2001
10.1128/MCB.21.16.5614-5623.2001
10.1128/MCB.21.16.5678-5687.2001
10.1128/MCB.21.17.5723-5732.2001
10.1128/MCB.21.17.5826-5837.2001
10.1128/MCB.21.17.5838-5845.2001
10.1128/MCB.21.17.5899-5912.2001
10.1128/MCB.21.17.5913-5924.2001
10.1128/MCB.21.17.5946-5957.2001
10.1128/MCB.21.17.5979-5991.2001
10.1128/MCB.21.17.5992-6005.2001
10.1128/MCB.21.17.6071-6079.2001
10.1128/MCB.21.17.6080-6089.2001
10.1128/MCB.21.18.6181-6188.2001
10.1128/MCB.21.18.6189-6197.2001
10.1128/MCB.21.18.6222-6232.2001
10.1128/MCB.21.18.6312-6321.2001
10.1128/MCB.21.18.6332-6345.2001
10.1128/MCB.21.19.6406-6417.2001
10.1128/MCB.21.19.6470-6483.2001
10.1128/MCB.21.19.6484-6494.2001
